timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764814780.1984246,37701,1.2561,37.69,-9.8865980372652,0.15948453608247348,56
1764814780.300277,37801,1.2512,37.83,-10.238127111078903,0.29948453608247405,56
1764814780.4024374,37901,1.2561,37.6,-9.8865980372652,0.06948453608247718,56
1764814780.5043085,38001,1.2512,37.74,-10.238127111078903,0.20948453608247775,56
1764814780.6066616,38101,1.2512,37.79,-10.238127111078903,0.2594845360824749,56
1764814780.7091024,38201,1.261,37.69,-9.535068963451497,0.15948453608247348,56
1764814780.8131459,38301,1.2512,37.69,-10.238127111078903,0.15948453608247348,56
1764814780.9149923,38401,1.2512,37.93,-10.238127111078903,0.39948453608247547,56
1764814781.0166404,38501,1.2512,37.51,-10.238127111078903,-0.020515463917526233,56
1764814781.1183877,38601,1.2561,37.74,-9.8865980372652,0.20948453608247775,56
1764814781.2202227,38701,1.2561,37.6,-9.8865980372652,0.06948453608247718,56
1764814781.3223574,38801,1.261,37.88,-9.535068963451497,0.3494845360824783,56
1764814781.4248054,38901,1.261,37.79,-9.535068963451497,0.2594845360824749,56
1764814781.5272374,39001,1.261,37.55,-9.535068963451497,0.019484536082472914,56
1764814781.6294265,39101,1.2659,37.93,-9.183539889637778,0.39948453608247547,56
1764814781.7315757,39201,1.2659,37.69,-9.183539889637778,0.15948453608247348,56
1764814781.8341267,39301,1.2659,37.74,-9.183539889637778,0.20948453608247775,56
1764814781.9366376,39401,1.2659,37.83,-9.183539889637778,0.29948453608247405,56
1764814782.0386996,39501,1.261,37.83,-9.535068963451497,0.29948453608247405,56
1764814782.1410165,39601,1.2659,37.88,-9.183539889637778,0.3494845360824783,57
1764814782.243874,39701,1.2659,37.74,-9.183539889637778,0.20948453608247775,58
1764814782.3476343,39801,1.2659,37.83,-9.183539889637778,0.29948453608247405,60
1764814782.4493172,39901,1.2659,37.6,-9.183539889637778,0.06948453608247718,61
1764814782.551538,40001,1.2659,37.97,-9.183539889637778,0.4394845360824746,62
1764814782.654147,40101,1.2659,37.69,-9.183539889637778,0.15948453608247348,62
1764814782.756674,40201,1.261,37.79,-9.535068963451497,0.2594845360824749,61
1764814782.8586788,40301,1.261,37.6,-9.535068963451497,0.06948453608247718,60
1764814782.9605875,40401,1.261,37.97,-9.535068963451497,0.4394845360824746,59
1764814783.0630615,40501,1.261,38.02,-9.535068963451497,0.4894845360824789,58
1764814783.1672733,40601,1.261,37.69,-9.535068963451497,0.15948453608247348,58
1764814783.269195,40701,1.261,37.6,-9.535068963451497,0.06948453608247718,59
1764814783.3713331,40801,1.2561,37.93,-9.8865980372652,0.39948453608247547,60
1764814783.4746945,40901,1.261,37.83,-9.535068963451497,0.29948453608247405,61
1764814783.577659,41001,1.2561,37.65,-9.8865980372652,0.11948453608247434,60
1764814783.6800158,41101,1.2561,37.83,-9.8865980372652,0.29948453608247405,60
1764814783.7822168,41201,1.2512,37.88,-10.238127111078903,0.3494845360824783,60
1764814783.883754,41301,1.2561,37.97,-9.8865980372652,0.4394845360824746,59
1764814783.9859078,41401,1.2561,37.97,-9.8865980372652,0.4394845360824746,58
1764814784.087886,41501,1.2561,37.69,-9.8865980372652,0.15948453608247348,58
1764814784.1900353,41601,1.261,37.88,-9.535068963451497,0.3494845360824783,58
1764814784.293326,41701,1.261,38.02,-9.535068963451497,0.4894845360824789,58
1764814784.3961837,41801,1.2659,37.79,-9.183539889637778,0.2594845360824749,59
1764814784.4985983,41901,1.2659,37.79,-9.183539889637778,0.2594845360824749,59
1764814784.6003332,42001,1.2659,38.02,-9.183539889637778,0.4894845360824789,59
1764814784.7025235,42101,1.2659,37.93,-9.183539889637778,0.39948453608247547,60
1764814784.8043559,42201,1.2708,37.93,-8.832010815824077,0.39948453608247547,60
1764814784.9058945,42301,1.2659,37.74,-9.183539889637778,0.20948453608247775,58
1764814785.0086818,42401,1.2659,38.12,-9.183539889637778,0.5894845360824732,57
1764814785.1115923,42501,1.2659,37.79,-9.183539889637778,0.2594845360824749,54
1764814785.213623,42601,1.2708,37.79,-8.832010815824077,0.2594845360824749,51
1764814785.4167914,343901,1.3001,37.79,-6.730010435672703,0.2594845360824749,48
1764814785.519037,344001,1.3001,37.69,-6.730010435672703,0.15948453608247348,46
1764814785.622213,344101,1.3001,37.65,-6.730010435672703,0.11948453608247434,44
1764814785.7249026,344201,1.3001,37.97,-6.730010435672703,0.4394845360824746,44
1764814785.827036,344301,1.3001,37.55,-6.730010435672703,0.019484536082472914,52
1764814785.9300492,344401,1.3001,37.93,-6.730010435672703,0.39948453608247547,60
1764814786.0322149,344501,1.3001,37.69,-6.730010435672703,0.15948453608247348,60
1764814786.1337142,344601,1.3001,38.02,-6.730010435672703,0.4894845360824789,60
1764814786.2353263,344701,1.3001,37.79,-6.730010435672703,0.2594845360824749,60
1764814786.3381388,344801,1.3001,37.93,-6.730010435672703,0.39948453608247547,60
1764814786.440123,344901,1.305,37.69,-6.378481361859,0.15948453608247348,60
1764814786.5419738,345001,1.3001,37.69,-6.730010435672703,0.15948453608247348,60
1764814786.6439111,345101,1.3001,37.65,-6.730010435672703,0.11948453608247434,60
1764814786.7463958,345201,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814786.8482308,345301,1.2952,37.6,-7.081539509486421,0.06948453608247718,60
1764814786.9502692,345401,1.3001,37.97,-6.730010435672703,0.4394845360824746,60
1764814787.0523434,345501,1.3001,37.6,-6.730010435672703,0.06948453608247718,60
1764814787.1549091,345601,1.2952,37.83,-7.081539509486421,0.29948453608247405,60
1764814787.2580917,345701,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814787.3608978,345801,1.2952,37.55,-7.081539509486421,0.019484536082472914,60
1764814787.4627962,345901,1.2952,37.83,-7.081539509486421,0.29948453608247405,60
1764814787.5653248,346001,1.2952,37.6,-7.081539509486421,0.06948453608247718,60
1764814787.6670907,346101,1.2952,37.6,-7.081539509486421,0.06948453608247718,60
1764814787.769346,346201,1.2952,38.02,-7.081539509486421,0.4894845360824789,60
1764814787.8718293,346301,1.2952,37.93,-7.081539509486421,0.39948453608247547,60
1764814787.9752872,346401,1.2952,37.74,-7.081539509486421,0.20948453608247775,60
1764814788.077201,346501,1.2903,37.88,-7.433068583300124,0.3494845360824783,60
1764814788.1796148,346601,1.2952,37.74,-7.081539509486421,0.20948453608247775,60
1764814788.2815294,346701,1.2903,37.88,-7.433068583300124,0.3494845360824783,60
1764814788.3836758,346801,1.2952,37.93,-7.081539509486421,0.39948453608247547,60
1764814788.4862394,346901,1.2903,37.83,-7.433068583300124,0.29948453608247405,60
1764814788.5881002,347001,1.2903,37.74,-7.433068583300124,0.20948453608247775,60
1764814788.6900117,347101,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814788.793438,347201,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814788.895334,347301,1.2952,38.02,-7.081539509486421,0.4894845360824789,60
1764814788.9970417,347401,1.2952,37.93,-7.081539509486421,0.39948453608247547,60
1764814789.0988753,347501,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814789.2008178,347601,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814789.3028321,347701,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814789.4047606,347801,1.2952,38.02,-7.081539509486421,0.4894845360824789,60
1764814789.5068848,347901,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814789.6088662,348001,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814789.7107737,348101,1.2854,37.83,-7.784597657113827,0.29948453608247405,60
1764814789.8128269,348201,1.2903,38.02,-7.433068583300124,0.4894845360824789,60
1764814789.915024,348301,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814790.0168793,348401,1.2952,37.79,-7.081539509486421,0.2594845360824749,60
1764814790.1189148,348501,1.2903,37.79,-7.433068583300124,0.2594845360824749,60
1764814790.2211435,348601,1.2952,37.65,-7.081539509486421,0.11948453608247434,60
1764814790.3227854,348701,1.2903,37.79,-7.433068583300124,0.2594845360824749,60
1764814790.425025,348801,1.2903,37.83,-7.433068583300124,0.29948453608247405,60
1764814790.5276535,348901,1.2952,37.6,-7.081539509486421,0.06948453608247718,60
1764814790.6293359,349001,1.2903,37.88,-7.433068583300124,0.3494845360824783,60
1764814790.7308323,349101,1.2952,37.74,-7.081539509486421,0.20948453608247775,60
1764814790.8322203,349201,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814790.9344695,349301,1.2952,38.02,-7.081539509486421,0.4894845360824789,60
1764814791.0363238,349401,1.2903,37.6,-7.433068583300124,0.06948453608247718,60
1764814791.1379247,349501,1.2952,37.93,-7.081539509486421,0.39948453608247547,60
1764814791.2404592,349601,1.2952,37.69,-7.081539509486421,0.15948453608247348,60
1764814791.3419597,349701,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814791.44376,349801,1.2952,37.97,-7.081539509486421,0.4394845360824746,60
1764814791.545755,349901,1.2952,37.65,-7.081539509486421,0.11948453608247434,60
1764814791.647279,350001,1.2952,37.93,-7.081539509486421,0.39948453608247547,60
1764814791.7501721,350101,1.2952,37.74,-7.081539509486421,0.20948453608247775,63
1764814791.8525586,350201,1.2952,38.02,-7.081539509486421,0.4894845360824789,65
1764814791.9545994,350301,1.2952,37.65,-7.081539509486421,0.11948453608247434,67
1764814792.0568771,350401,1.2952,37.74,-7.081539509486421,0.20948453608247775,61
1764814792.1585677,350501,1.2952,37.93,-7.081539509486421,0.39948453608247547,55
1764814792.260739,350601,1.2952,37.74,-7.081539509486421,0.20948453608247775,55
1764814792.362369,350701,1.2952,37.79,-7.081539509486421,0.2594845360824749,55
1764814792.4641538,350801,1.2952,37.69,-7.081539509486421,0.15948453608247348,55
1764814792.56585,350901,1.2952,37.69,-7.081539509486421,0.15948453608247348,55
1764814792.6677568,351001,1.2952,37.65,-7.081539509486421,0.11948453608247434,55
1764814792.7697208,351101,1.2903,37.83,-7.433068583300124,0.29948453608247405,55
1764814792.872079,351201,1.2952,37.88,-7.081539509486421,0.3494845360824783,56
1764814792.9746928,351301,1.2903,37.97,-7.433068583300124,0.4394845360824746,56
1764814793.0764816,351401,1.2952,37.93,-7.081539509486421,0.39948453608247547,56
1764814793.178123,351501,1.2952,38.02,-7.081539509486421,0.4894845360824789,56
1764814793.2803085,351601,1.2952,37.69,-7.081539509486421,0.15948453608247348,57
1764814793.3822455,351701,1.2903,37.69,-7.433068583300124,0.15948453608247348,57
1764814793.4847715,351801,1.2952,37.97,-7.081539509486421,0.4394845360824746,57
1764814793.5864513,351901,1.2952,37.6,-7.081539509486421,0.06948453608247718,57
1764814793.6889243,352001,1.2952,37.69,-7.081539509486421,0.15948453608247348,57
1764814793.7906797,352101,1.2952,37.65,-7.081539509486421,0.11948453608247434,57
1764814793.892269,352201,1.2903,37.69,-7.433068583300124,0.15948453608247348,57
1764814793.9941874,352301,1.2903,38.07,-7.433068583300124,0.539484536082476,57
1764814794.0970635,352401,1.2903,37.97,-7.433068583300124,0.4394845360824746,57
1764814794.1989634,352501,1.2952,37.93,-7.081539509486421,0.39948453608247547,57
1764814794.3006277,352601,1.2903,37.93,-7.433068583300124,0.39948453608247547,57
1764814794.402913,352701,1.2952,37.74,-7.081539509486421,0.20948453608247775,57
1764814794.50543,352801,1.2952,37.79,-7.081539509486421,0.2594845360824749,57
1764814794.6075659,352901,1.2952,37.93,-7.081539509486421,0.39948453608247547,57
1764814794.708993,353001,1.2952,37.93,-7.081539509486421,0.39948453608247547,57
1764814794.8104246,353101,1.2952,37.65,-7.081539509486421,0.11948453608247434,57
1764814794.9122546,353201,1.2952,37.74,-7.081539509486421,0.20948453608247775,57
1764814795.0146432,353301,1.2952,37.79,-7.081539509486421,0.2594845360824749,57
1764814795.116722,353401,1.2952,37.93,-7.081539509486421,0.39948453608247547,57
1764814795.2186058,353501,1.2952,37.83,-7.081539509486421,0.29948453608247405,57
1764814795.322619,353601,1.2952,37.79,-7.081539509486421,0.2594845360824749,57
1764814795.4242537,353701,1.2952,37.79,-7.081539509486421,0.2594845360824749,57
1764814795.5267944,353801,1.2952,37.97,-7.081539509486421,0.4394845360824746,57
1764814795.6291158,353901,1.2952,37.74,-7.081539509486421,0.20948453608247775,57
1764814795.731039,354001,1.2952,38.07,-7.081539509486421,0.539484536082476,57
1764814795.8339388,354101,1.2952,37.97,-7.081539509486421,0.4394845360824746,57
1764814795.9364383,354201,1.2903,37.6,-7.433068583300124,0.06948453608247718,57
1764814796.0385187,354301,1.2903,38.02,-7.433068583300124,0.4894845360824789,57
1764814796.1402814,354401,1.2952,37.65,-7.081539509486421,0.11948453608247434,57
1764814796.242798,354501,1.2903,37.74,-7.433068583300124,0.20948453608247775,57
1764814796.344714,354601,1.2952,37.65,-7.081539509486421,0.11948453608247434,57
1764814796.446924,354701,1.2903,38.02,-7.433068583300124,0.4894845360824789,57
